# idle,pivot_deg,0.62
# idle,pivot_deg,0.62
# idle,pivot_deg,0.62
# idle,pivot_deg,0.62
# idle,pivot_deg,-2.90
# idle,pivot_deg,28.12
# idle,pivot_deg,6.06
# idle,pivot_deg,-14.50
# idle,pivot_deg,3.08
# idle,pivot_deg,5.36
# idle,pivot_deg,0.97
# idle,pivot_deg,-0.70
# idle,pivot_deg,0.26
# idle,pivot_deg,0.53
# idle,pivot_deg,0.35
# idle,pivot_deg,-1.67
# idle,pivot_deg,0.88
# idle,pivot_deg,-0.09
# idle,pivot_deg,0.18
# idle,pivot_deg,0.44
# idle,pivot_deg,0.00
# idle,pivot_deg,0.18
# idle,pivot_deg,0.53
# idle,pivot_deg,0.26
# idle,pivot_deg,-0.62
# idle,pivot_deg,-9.84
# idle,pivot_deg,2.20
# idle,pivot_deg,0.35
# idle,pivot_deg,-5.01
# idle,pivot_deg,-2.02
# idle,pivot_deg,0.53
# idle,pivot_deg,-1.67
# idle,pivot_deg,1.85
# idle,pivot_deg,-2.99
# idle,pivot_deg,-2.46
# idle,pivot_deg,-0.79
# idle,pivot_deg,-0.79
# idle,pivot_deg,-0.79
# idle,pivot_deg,-0.79
# idle,pivot_deg,-0.79
  STAGE 1: motor OFF. Displace ~20-30 deg and RELEASE.
# TEST,freeswing
# DURATION_S,20
# columns: t_s,pivot_deg,pivot_dps,wheel_deg,wheel_dps,duty
t_s,pivot_deg,pivot_dps,wheel_deg,wheel_dps,duty
10.3360,-10.986,39.08,284.136,0.0,0
10.3410,-10.811,38.09,284.136,0.0,0
10.3460,-10.635,38.65,283.959,0.0,0
10.3510,-10.283,56.88,284.136,0.0,0
10.3560,-10.020,56.92,284.402,0.0,0
10.3610,-9.756,52.15,284.047,0.0,0
10.3660,-9.404,59.84,284.225,0.0,0
10.3710,-9.053,61.33,284.668,0.0,0
10.3760,-8.701,65.56,284.313,0.0,0
10.3810,-8.350,63.87,284.136,0.0,0
10.3860,-7.910,74.77,284.136,0.0,0
10.3910,-7.559,79.94,283.870,0.0,0
10.3960,-7.119,83.11,284.136,0.0,0
10.4010,-6.592,92.41,284.136,0.0,0
10.4060,-5.977,108.15,284.225,0.0,0
10.4110,-5.361,119.42,284.047,0.0,0
10.4160,-4.746,121.36,284.225,0.0,0
10.4210,-3.955,139.86,284.047,0.0,0
10.4260,-3.252,139.72,284.313,0.0,0
10.4310,-2.549,140.09,283.959,0.0,0
10.4360,-2.021,136.21,284.136,0.0,0
10.4410,-1.406,127.59,284.047,0.0,0
10.4460,-0.703,133.08,284.402,0.0,0
10.4510,-0.088,125.50,284.047,0.0,0
10.4560,0.615,133.77,283.959,0.0,0
10.4610,1.318,137.04,284.136,0.0,0
10.4660,2.109,149.41,284.136,0.0,0
10.4710,2.813,139.42,284.136,0.0,0
10.4760,3.604,144.28,284.047,0.0,0
10.4810,4.219,146.22,284.047,0.0,0
10.4860,5.010,149.21,284.490,0.0,0
10.4910,5.801,153.60,284.047,0.0,0
10.4960,6.592,155.54,284.047,0.0,0
10.5010,7.295,148.33,284.225,0.0,0
10.5060,7.998,140.35,284.402,0.0,0
10.5110,8.789,148.26,283.693,0.0,0
10.5160,9.492,141.53,283.516,0.0,0
10.5210,10.283,148.79,283.870,0.0,0
10.5260,10.898,150.22,283.959,0.0,0
10.5310,11.602,144.33,283.870,0.0,0
10.5360,12.305,138.57,284.047,0.0,0
10.5410,13.008,136.01,283.516,0.0,0
10.5460,13.799,147.72,284.047,0.0,0
10.5510,14.414,133.40,284.136,0.0,0
10.5560,15.117,136.86,283.870,0.0,0
10.5610,15.732,130.52,283.959,0.0,0
10.5670,16.348,124.36,284.225,0.0,0
10.5720,16.875,126.06,284.845,0.0,0
10.5770,17.402,112.87,284.047,0.0,0
10.5820,17.930,109.34,283.781,0.0,0
10.5870,18.369,96.16,283.959,0.0,0
10.5920,18.721,77.44,284.136,0.0,0
10.5970,19.072,69.14,284.225,0.0,0
10.6020,19.424,69.03,284.047,0.0,0
10.6070,19.687,57.52,283.161,0.0,0
10.6120,19.951,51.01,283.959,0.0,0
10.6170,20.039,34.47,284.047,0.0,0
10.6220,20.127,23.19,283.959,0.0,0
10.6270,20.127,10.29,284.047,0.0,0
10.6320,20.039,-3.33,284.047,0.0,0
10.6370,20.039,-1.48,283.604,0.0,0
10.6420,20.039,-0.65,284.225,0.0,0
10.6470,19.951,-9.58,283.959,0.0,0
10.6520,19.863,-15.18,283.693,0.0,0
10.6570,19.775,-19.60,283.959,0.0,0
10.6620,19.687,-23.08,283.959,0.0,0
10.6670,19.600,-21.16,283.870,0.0,0
10.6720,19.424,-26.99,283.959,0.0,0
10.6770,19.248,-32.73,284.136,0.0,0
10.6820,19.072,-33.35,283.959,0.0,0
10.6870,18.896,-30.76,284.047,0.0,0
10.6920,18.633,-39.15,284.225,0.0,0
10.6970,18.369,-42.86,284.047,0.0,0
10.7020,18.105,-47.85,283.870,0.0,0
10.7070,17.930,-47.13,284.136,0.0,0
10.7120,17.754,-38.51,283.959,0.0,0
10.7170,17.578,-35.91,283.959,0.0,0
10.7220,17.314,-46.40,283.781,0.0,0
10.7270,17.051,-52.26,284.136,0.0,0
10.7320,16.611,-70.83,283.870,0.0,0
10.7370,16.172,-84.01,283.959,0.0,0
10.7420,15.645,-92.82,284.047,0.0,0
10.7470,15.029,-106.41,284.313,0.0,0
10.7520,14.678,-96.47,284.136,0.0,0
10.7570,14.150,-103.28,283.870,0.0,0
10.7620,13.711,-93.47,284.047,0.0,0
10.7670,13.008,-116.54,283.959,0.0,0
10.7720,12.305,-129.40,283.959,0.0,0
10.7770,11.602,-136.73,283.959,0.0,0
10.7820,11.074,-117.58,284.136,0.0,0
10.7870,10.371,-128.62,284.047,0.0,0
10.7920,9.668,-136.39,283.959,0.0,0
10.7970,9.053,-142.12,284.047,0.0,0
10.8020,8.350,-139.49,283.959,0.0,0
10.8070,7.646,-136.42,283.870,0.0,0
10.8120,6.943,-136.27,283.870,0.0,0
10.8170,6.240,-138.13,283.870,0.0,0
10.8220,5.449,-147.28,284.047,0.0,0
10.8270,4.482,-169.90,283.959,0.0,0
10.8320,3.428,-192.79,283.959,0.0,0
10.8380,2.285,-210.87,283.870,0.0,0
10.8430,1.406,-212.63,284.047,0.0,0
10.8480,0.527,-188.24,284.136,0.0,0
10.8530,-0.176,-159.96,284.047,0.0,0
10.8580,-0.791,-139.38,284.136,0.0,0
10.8630,-1.406,-130.23,284.136,0.0,0
10.8680,-2.197,-145.16,283.870,0.0,0
10.8730,-2.988,-151.80,284.047,0.0,0
10.8780,-3.604,-132.59,283.959,0.0,0
10.8830,-4.131,-114.38,283.693,0.0,0
10.8880,-4.482,-100.63,284.047,0.0,0
10.8930,-5.010,-100.18,284.047,0.0,0
10.8980,-5.537,-101.37,283.959,0.0,0
10.9030,-5.977,-92.61,283.870,0.0,0
10.9080,-6.504,-95.41,284.047,0.0,0
10.9130,-6.943,-89.97,284.136,0.0,0
10.9180,-7.295,-79.67,284.047,0.0,0
10.9230,-7.559,-63.47,283.781,0.0,0
10.9280,-7.910,-64.86,283.959,0.0,0
10.9330,-8.174,-66.92,284.047,0.0,0
10.9380,-8.438,-59.73,284.136,0.0,0
10.9430,-8.701,-55.31,284.047,0.0,0
10.9480,-8.965,-50.04,284.225,0.0,0
10.9530,-9.229,-49.09,284.047,0.0,0
10.9580,-9.580,-56.56,284.136,0.0,0
10.9630,-9.932,-61.80,284.490,0.0,0
10.9680,-10.283,-65.77,284.313,0.0,0
10.9730,-10.459,-49.40,284.490,0.0,0
10.9780,-10.547,-35.08,284.136,0.0,0
10.9830,-10.723,-35.10,284.136,0.0,0
10.9880,-10.811,-24.86,284.136,0.0,0
10.9930,-10.898,-18.92,284.047,0.0,0
10.9980,-11.074,-26.00,284.225,0.0,0
11.0030,-11.162,-19.43,284.136,0.0,0
11.0080,-11.338,-26.22,284.047,0.0,0
11.0130,-11.426,-19.53,284.136,0.0,0
11.0180,-11.602,-26.26,283.959,0.0,0
11.0230,-11.689,-24.63,284.668,0.0,0
11.0280,-11.689,-10.93,284.225,0.0,0
11.0330,-11.689,-4.85,283.427,0.0,0
11.0380,-11.689,-2.15,284.225,0.0,0
11.0430,-11.689,-0.95,284.047,0.0,0
11.0480,-11.689,-0.42,284.136,0.0,0
11.0530,-11.689,-0.19,284.136,0.0,0
11.0580,-11.689,-0.08,284.490,0.0,0
11.0630,-11.689,-0.04,284.225,0.0,0
11.0680,-11.689,-0.02,284.047,0.0,0
11.0730,-11.689,-0.01,283.161,0.0,0
11.0780,-11.602,12.85,284.047,0.0,0
11.0840,-11.602,5.70,284.047,0.0,0
11.0890,-11.514,9.20,284.136,0.0,0
11.0940,-11.426,10.75,284.047,0.0,0
11.0990,-11.250,24.31,283.959,0.0,0
11.1040,-11.074,31.53,284.047,0.0,0
11.1090,-10.898,34.75,284.047,0.0,0
11.1140,-10.723,40.29,284.047,0.0,0
11.1190,-10.459,47.91,283.959,0.0,0
11.1240,-10.195,50.09,284.136,0.0,0
11.1290,-9.844,60.57,284.136,0.0,0
11.1340,-9.580,56.92,284.313,0.0,0
11.1390,-9.316,53.37,284.313,0.0,0
11.1440,-8.965,60.39,284.047,0.0,0
11.1490,-8.613,61.58,283.870,0.0,0
11.1540,-8.174,74.96,283.870,0.0,0
11.1590,-7.910,70.76,284.136,0.0,0
11.1640,-7.471,79.04,283.959,0.0,0
11.1690,-7.031,82.71,284.313,0.0,0
11.1740,-6.592,84.33,283.870,0.0,0
11.1790,-5.977,102.66,284.047,0.0,0
11.1840,-5.361,112.02,284.047,0.0,0
11.1890,-4.658,126.16,284.136,0.0,0
11.1940,-3.955,133.65,283.870,0.0,0
11.1990,-3.252,135.74,283.959,0.0,0
11.2040,-2.725,130.56,284.047,0.0,0
11.2090,-2.109,124.39,284.047,0.0,0
11.2140,-1.494,120.43,283.959,0.0,0
11.2190,-0.879,121.83,284.047,0.0,0
11.2240,-0.264,122.44,283.959,0.0,0
11.2290,0.352,122.73,284.136,0.0,0
11.2340,1.055,130.92,284.313,0.0,0
11.2390,1.846,145.48,283.959,0.0,0
11.2440,2.549,142.22,284.047,0.0,0
11.2490,3.164,146.79,283.959,0.0,0
11.2540,3.867,138.26,283.959,0.0,0
11.2590,4.658,145.71,284.047,0.0,0
11.2640,5.361,142.34,284.225,0.0,0
11.2690,6.152,149.14,284.047,0.0,0
11.2740,6.855,142.61,283.959,0.0,0
11.2790,7.559,137.81,284.313,0.0,0
11.2840,8.350,147.13,284.047,0.0,0
11.2890,8.965,131.74,283.870,0.0,0
11.2940,9.580,141.32,284.225,0.0,0
11.2990,10.283,142.02,284.136,0.0,0
11.3040,10.898,127.83,283.959,0.0,0
11.3090,11.689,142.71,284.047,0.0,0
11.3140,12.305,129.79,284.047,0.0,0
11.3190,13.008,130.72,283.250,0.0,0
11.3240,13.711,134.46,283.870,0.0,0
11.3290,14.326,126.13,283.959,0.0,0
11.3350,14.941,121.20,284.136,0.0,0
11.3400,15.469,122.96,283.604,0.0,0
11.3450,16.084,122.94,283.959,0.0,0
11.3500,16.611,113.11,284.136,0.0,0
11.3550,17.051,97.83,284.136,0.0,0
11.3600,17.578,99.36,283.781,0.0,0
11.3650,17.930,83.84,283.959,0.0,0
11.3700,18.281,76.95,283.781,0.0,0
11.3750,18.545,64.18,284.047,0.0,0
11.3800,18.896,66.83,283.870,0.0,0
11.3850,18.984,45.81,283.959,0.0,0
11.3900,19.248,47.75,284.490,0.0,0
11.3950,19.248,21.19,283.870,0.0,0
11.4000,19.336,16.07,283.959,0.0,0
11.4050,19.248,-2.16,284.047,0.0,0
11.4100,19.248,-0.96,283.781,0.0,0
11.4150,19.248,-0.43,283.959,0.0,0
11.4200,19.160,-8.08,284.047,0.0,0
11.4250,19.072,-11.48,284.313,0.0,0
11.4300,18.896,-26.69,283.959,0.0,0
11.4350,18.896,-11.84,283.959,0.0,0
11.4400,18.809,-11.92,282.984,0.0,0
11.4450,18.633,-24.10,283.959,0.0,0
11.4500,18.457,-31.46,284.047,0.0,0
11.4550,18.281,-32.78,283.959,0.0,0
11.4600,18.105,-30.51,283.781,0.0,0
11.4650,17.842,-43.99,283.781,0.0,0
11.4700,17.666,-38.33,283.959,0.0,0
11.4750,17.490,-40.23,284.047,0.0,0
11.4800,17.227,-44.74,283.959,0.0,0
11.4850,17.051,-39.37,283.870,0.0,0
11.4900,16.875,-38.22,284.047,0.0,0
11.4950,16.699,-39.09,283.959,0.0,0
11.5000,16.436,-49.02,284.047,0.0,0
11.5050,16.172,-51.78,283.516,0.0,0
11.5100,15.732,-70.62,283.870,0.0,0
11.5150,15.205,-88.26,283.959,0.0,0
11.5200,14.766,-94.84,283.870,0.0,0
11.5250,14.238,-102.56,283.870,0.0,0
11.5300,13.799,-93.15,283.604,0.0,0
11.5350,13.271,-101.81,283.781,0.0,0
11.5400,12.744,-103.74,283.959,0.0,0
11.5450,12.041,-124.11,284.225,0.0,0
11.5500,11.426,-122.93,284.047,0.0,0
11.5550,10.811,-119.77,283.959,0.0,0
11.5600,10.195,-119.61,284.136,0.0,0
11.5650,9.668,-123.57,283.604,0.0,0
11.5700,8.965,-131.30,283.870,0.0,0
11.5750,8.262,-134.69,284.047,0.0,0
11.5800,7.559,-136.24,283.959,0.0,0
11.5850,6.943,-126.91,284.136,0.0,0
11.5900,6.240,-130.84,283.959,0.0,0
11.5950,5.537,-132.57,284.225,0.0,0
11.6000,4.746,-144.81,284.047,0.0,0
11.6060,3.867,-159.54,283.693,0.0,0
11.6110,3.076,-177.99,283.870,0.0,0
11.6160,2.021,-194.99,283.959,0.0,0
11.6210,1.055,-189.70,284.047,0.0,0
11.6260,0.264,-166.59,284.136,0.0,0
11.6310,-0.527,-157.06,284.490,0.0,0
11.6360,-1.230,-146.13,284.225,0.0,0
11.6410,-1.846,-128.45,283.959,0.0,0
11.6460,-2.549,-133.45,284.136,0.0,0
11.6510,-3.164,-125.66,283.959,0.0,0
11.6560,-3.604,-115.81,284.047,0.0,0
11.6610,-4.219,-119.78,284.047,0.0,0
11.6660,-4.746,-110.07,283.959,0.0,0
11.6710,-5.186,-96.48,284.047,0.0,0
11.6760,-5.713,-102.06,283.870,0.0,0
11.6810,-6.064,-86.25,284.136,0.0,0
11.6860,-6.504,-85.91,283.959,0.0,0
11.6910,-6.855,-74.82,283.870,0.0,0
11.6960,-7.207,-67.98,283.959,0.0,0
11.7010,-7.471,-63.56,283.870,0.0,0
11.7060,-7.822,-64.92,283.959,0.0,0
11.7110,-8.086,-57.63,283.959,0.0,0
11.7160,-8.350,-52.46,283.870,0.0,0
11.7210,-8.613,-52.10,284.047,0.0,0
11.7260,-8.965,-59.82,283.870,0.0,0
11.7310,-9.229,-55.37,283.959,0.0,0
11.7360,-9.580,-65.53,283.959,0.0,0
11.7410,-9.756,-47.89,283.959,0.0,0
11.7460,-10.020,-55.00,284.047,0.0,0
11.7510,-10.195,-42.00,283.604,0.0,0
11.7560,-10.371,-38.16,284.136,0.0,0
11.7610,-10.547,-39.08,284.136,0.0,0
11.7660,-10.635,-28.27,284.047,0.0,0
11.7710,-10.723,-21.84,283.870,0.0,0
11.7760,-10.898,-29.21,284.047,0.0,0
11.7810,-10.986,-25.82,284.047,0.0,0
11.7860,-11.074,-24.31,283.870,0.0,0
11.7910,-11.162,-23.62,284.225,0.0,0
11.7960,-11.250,-19.77,284.136,0.0,0
11.8010,-11.338,-19.71,283.959,0.0,0
11.8060,-11.338,-8.74,283.870,0.0,0
11.8110,-11.426,-10.55,284.136,0.0,0
11.8160,-11.426,-4.68,284.136,0.0,0
11.8210,-11.514,-11.37,284.136,0.0,0
11.8260,-11.514,-5.04,283.959,0.0,0
11.8310,-11.602,-15.10,284.136,0.0,0
11.8360,-11.602,-7.88,283.959,0.0,0
11.8410,-11.602,-3.50,284.668,0.0,0
11.8460,-11.514,9.91,284.047,0.0,0
11.8510,-11.514,4.40,284.047,0.0,0
11.8570,-11.426,8.63,284.668,0.0,0
11.8620,-11.338,13.11,284.047,0.0,0
11.8670,-11.162,26.57,284.047,0.0,0
11.8720,-11.074,22.72,284.047,0.0,0
11.8770,-10.898,28.91,283.959,0.0,0
11.8820,-10.723,35.80,283.959,0.0,0
11.8870,-10.459,47.56,284.136,0.0,0
11.8920,-10.283,41.32,284.047,0.0,0
11.8970,-10.020,45.22,284.756,0.0,0
11.9020,-9.668,58.41,284.668,0.0,0
11.9070,-9.404,58.99,283.870,0.0,0
11.9120,-9.141,59.24,283.427,0.0,0
11.9170,-8.789,66.04,283.959,0.0,0
11.9220,-8.438,70.27,284.136,0.0,0
11.9270,-8.174,69.76,284.047,0.0,0
11.9320,-7.734,78.59,284.047,0.0,0
11.9370,-7.383,75.84,284.136,0.0,0
11.9420,-6.943,81.28,284.136,0.0,0
11.9470,-6.416,90.37,284.668,0.0,0
11.9520,-5.889,95.63,284.136,0.0,0
11.9570,-5.273,106.02,283.959,0.0,0
11.9620,-4.570,123.48,284.047,0.0,0
11.9670,-3.867,132.48,284.136,0.0,0
11.9720,-3.340,130.30,284.225,0.0,0
11.9770,-2.637,134.29,283.959,0.0,0
11.9820,-2.109,115.12,284.136,0.0,0
11.9870,-1.494,114.69,283.870,0.0,0
11.9920,-0.967,106.42,283.870,0.0,0
11.9970,-0.352,112.45,283.781,0.0,0
12.0020,0.176,106.83,284.136,0.0,0
12.0070,0.879,121.92,283.959,0.0,0
12.0120,1.582,131.79,284.136,0.0,0
12.0170,2.197,141.34,283.959,0.0,0
12.0220,2.900,139.15,283.959,0.0,0
12.0270,3.604,136.27,283.870,0.0,0
12.0320,4.307,135.52,284.136,0.0,0
12.0370,5.098,146.12,284.047,0.0,0
12.0420,5.801,145.54,283.959,0.0,0
12.0470,6.504,139.11,284.136,0.0,0
12.0520,7.207,136.77,283.693,0.0,0
12.0570,7.910,137.16,283.959,0.0,0
12.0620,8.438,132.73,284.047,0.0,0
12.0670,9.053,122.50,283.959,0.0,0
12.0720,9.756,129.41,284.047,0.0,0
12.0770,10.371,121.03,283.959,0.0,0
12.0820,11.074,130.16,284.047,0.0,0
12.0870,11.689,122.99,283.959,0.0,0
12.0920,12.393,131.04,284.047,0.0,0
12.0970,13.008,126.53,284.047,0.0,0
12.1030,13.623,124.53,284.047,0.0,0
12.1080,14.150,128.07,284.047,0.0,0
12.1130,14.766,125.22,283.870,0.0,0
12.1180,15.293,112.48,283.959,0.0,0
12.1230,15.908,115.14,283.870,0.0,0
12.1280,16.348,98.73,284.047,0.0,0
12.1330,16.787,91.44,283.959,0.0,0
12.1380,17.051,72.25,283.870,0.0,0
12.1430,17.402,68.77,283.870,0.0,0
12.1480,17.666,57.41,283.870,0.0,0
12.1530,18.018,70.89,283.959,0.0,0
12.1580,18.281,63.14,283.959,0.0,0
12.1630,18.369,37.31,283.870,0.0,0
12.1680,18.457,25.85,283.781,0.0,0
12.1730,18.457,11.47,284.313,0.0,0
12.1780,18.457,5.09,283.959,0.0,0
12.1830,18.457,2.26,283.959,0.0,0
12.1880,18.457,1.00,283.870,0.0,0
12.1930,18.369,-8.85,283.693,0.0,0
12.1980,18.281,-15.54,283.161,0.0,0
12.2030,18.281,-6.90,283.781,0.0,0
12.2080,18.105,-22.60,283.959,0.0,0
12.2130,18.018,-22.88,283.959,0.0,0
12.2180,17.930,-21.07,284.136,0.0,0
12.2230,17.754,-30.11,283.959,0.0,0
12.2280,17.578,-35.51,284.225,0.0,0
12.2330,17.402,-34.59,283.959,0.0,0
12.2380,17.227,-31.31,283.781,0.0,0
12.2430,17.051,-35.11,283.781,0.0,0
12.2480,16.787,-43.01,283.781,0.0,0
12.2530,16.523,-50.76,283.959,0.0,0
12.2580,16.348,-44.68,283.604,0.0,0
12.2630,16.260,-30.76,283.959,0.0,0
12.2680,16.084,-35.79,284.047,0.0,0
12.2730,15.908,-38.01,283.427,0.0,0
12.2780,15.557,-55.22,283.781,0.0,0
12.2830,15.205,-64.23,283.870,0.0,0
12.2880,14.854,-74.45,283.959,0.0,0
12.2930,14.326,-87.35,283.870,0.0,0
12.2980,13.799,-95.69,284.402,0.0,0
12.3030,13.359,-90.09,283.427,0.0,0
12.3080,12.920,-87.62,283.604,0.0,0
12.3130,12.393,-99.36,283.693,0.0,0
12.3180,11.777,-112.48,283.870,0.0,0
12.3230,11.162,-116.37,283.693,0.0,0
12.3280,10.547,-116.87,283.781,0.0,0
12.3330,10.107,-111.21,284.402,0.0,0
12.3380,9.404,-127.45,283.870,0.0,0
12.3430,8.789,-124.93,283.870,0.0,0
12.3480,8.086,-133.12,283.959,0.0,0
12.3530,7.471,-125.53,283.781,0.0,0
12.3580,6.855,-119.31,283.870,0.0,0
12.3630,6.152,-129.37,283.604,0.0,0
12.3680,5.537,-123.87,283.959,0.0,0
12.3740,4.746,-142.33,283.781,0.0,0
12.3790,4.131,-148.28,283.870,0.0,0
12.3840,3.340,-154.41,283.959,0.0,0
12.3890,2.461,-163.78,283.870,0.0,0
12.3940,1.582,-167.95,283.870,0.0,0
12.3990,0.703,-169.81,283.959,0.0,0
12.4040,-0.088,-163.94,284.047,0.0,0
12.4090,-0.879,-160.11,283.959,0.0,0
12.4140,-1.582,-145.58,284.047,0.0,0
12.4190,-2.285,-143.90,283.959,0.0,0
12.4240,-2.725,-125.32,283.604,0.0,0
12.4290,-3.340,-123.99,284.047,0.0,0
12.4340,-3.867,-113.58,284.047,0.0,0
12.4390,-4.395,-108.96,283.959,0.0,0
12.4440,-4.922,-105.26,284.047,0.0,0
12.4490,-5.361,-94.34,283.870,0.0,0
12.4540,-5.801,-89.50,283.693,0.0,0
12.4590,-6.152,-78.06,284.225,0.0,0
12.4640,-6.592,-82.27,284.402,0.0,0
12.4690,-6.855,-72.93,284.047,0.0,0
12.4740,-7.207,-69.08,284.047,0.0,0
12.4790,-7.559,-70.40,284.047,0.0,0
12.4840,-7.822,-61.27,284.047,0.0,0
12.4890,-8.086,-58.86,283.959,0.0,0
12.4940,-8.350,-54.23,284.047,0.0,0
12.4990,-8.613,-50.95,283.959,0.0,0
12.5040,-8.965,-60.95,283.870,0.0,0
12.5090,-9.229,-57.49,283.959,0.0,0
12.5140,-9.404,-50.23,283.781,0.0,0
12.5190,-9.668,-51.12,284.047,0.0,0
12.5240,-9.844,-41.51,284.402,0.0,0
12.5290,-10.020,-37.23,283.781,0.0,0
12.5340,-10.195,-32.47,284.047,0.0,0
12.5390,-10.371,-33.93,283.959,0.0,0
12.5440,-10.459,-24.35,283.959,0.0,0
12.5490,-10.547,-18.70,284.136,0.0,0
12.5540,-10.635,-14.97,283.959,0.0,0
12.5590,-10.723,-15.66,284.402,0.0,0
12.5640,-10.811,-13.62,284.047,0.0,0
12.5690,-10.898,-12.72,284.136,0.0,0
12.5740,-10.898,-5.64,284.047,0.0,0
12.5790,-10.986,-12.22,284.579,0.0,0
12.5840,-10.986,-5.42,284.047,0.0,0
12.5890,-11.074,-11.70,283.693,0.0,0
12.5940,-11.162,-18.04,284.047,0.0,0
12.5990,-11.162,-8.00,284.047,0.0,0
12.6040,-11.250,-13.46,284.047,0.0,0
12.6090,-11.250,-5.97,283.959,0.0,0
12.6140,-11.250,-2.65,283.959,0.0,0
12.6190,-11.162,11.67,284.047,0.0,0
12.6250,-11.162,5.18,284.047,0.0,0
12.6300,-11.074,11.58,284.225,0.0,0
12.6350,-10.986,16.06,284.136,0.0,0
12.6400,-10.898,18.06,284.313,0.0,0
12.6450,-10.723,30.17,283.959,0.0,0
12.6500,-10.635,26.67,283.250,0.0,0
12.6550,-10.371,42.30,284.047,0.0,0
12.6600,-10.195,37.60,284.047,0.0,0
12.6650,-9.932,47.14,284.136,0.0,0
12.6700,-9.756,39.75,284.136,0.0,0
12.6750,-9.492,46.45,284.136,0.0,0
12.6800,-9.229,52.29,284.047,0.0,0
12.6850,-8.965,52.00,284.047,0.0,0
12.6900,-8.613,57.85,283.870,0.0,0
12.6950,-8.350,60.20,284.136,0.0,0
12.7000,-7.998,66.45,283.959,0.0,0
12.7050,-7.646,66.18,283.959,0.0,0
12.7100,-7.207,77.01,283.870,0.0,0
12.7150,-6.768,81.81,284.047,0.0,0
12.7200,-6.240,96.78,283.959,0.0,0
12.7250,-5.713,103.45,284.047,0.0,0
12.7300,-5.186,104.46,284.136,0.0,0
12.7350,-4.482,122.78,283.693,0.0,0
12.7400,-3.955,127.15,284.136,0.0,0
12.7450,-3.340,121.66,283.870,0.0,0
12.7500,-2.637,129.03,284.313,0.0,0
12.7550,-2.109,114.19,284.047,0.0,0
12.7600,-1.582,104.97,283.959,0.0,0
12.7650,-1.055,99.23,283.870,0.0,0
12.7700,-0.439,109.27,283.870,0.0,0
12.7750,0.088,105.41,283.693,0.0,0
12.7800,0.791,123.23,283.781,0.0,0
12.7850,1.318,129.03,283.959,0.0,0
12.7900,2.021,133.00,284.047,0.0,0
12.7950,2.725,135.49,283.870,0.0,0
12.8000,3.428,136.55,283.959,0.0,0
12.8050,4.043,125.42,283.693,0.0,0
12.8100,4.746,128.78,283.959,0.0,0
12.8150,5.449,132.19,283.870,0.0,0
12.8200,6.240,143.02,283.870,0.0,0
12.8250,6.855,128.69,283.870,0.0,0
12.8300,7.383,128.80,284.136,0.0,0
12.8350,8.086,135.25,284.047,0.0,0
12.8400,8.701,129.79,283.693,0.0,0
12.8450,9.316,127.35,284.225,0.0,0
12.8500,9.932,124.90,283.959,0.0,0
12.8550,10.547,121.89,283.959,0.0,0
12.8600,11.162,117.69,283.870,0.0,0
12.8650,11.865,130.31,283.870,0.0,0
12.8700,12.480,127.59,283.959,0.0,0
12.8760,12.920,118.45,283.959,0.0,0
12.8810,13.535,117.80,284.047,0.0,0
12.8860,14.150,120.66,283.604,0.0,0
12.8910,14.678,114.04,283.870,0.0,0
12.8960,15.117,98.23,284.047,0.0,0
12.9010,15.557,91.23,283.870,0.0,0
12.9060,15.908,75.25,283.870,0.0,0
12.9110,16.260,65.56,283.870,0.0,0
12.9160,16.699,76.73,283.604,0.0,0
12.9210,16.875,60.27,283.959,0.0,0
12.9260,17.227,63.46,283.959,0.0,0
12.9310,17.490,59.84,283.870,0.0,0
12.9360,17.578,35.84,283.870,0.0,0
12.9410,17.666,25.20,283.781,0.0,0
12.9460,17.666,11.18,283.959,0.0,0
12.9510,17.754,14.25,283.870,0.0,0
12.9560,17.754,6.32,283.870,0.0,0
12.9610,17.666,-3.86,283.870,0.0,0
12.9660,17.666,-2.02,283.870,0.0,0
12.9710,17.578,-10.18,283.959,0.0,0
12.9760,17.490,-11.18,283.693,0.0,0
12.9810,17.314,-25.72,283.781,0.0,0
12.9860,17.314,-11.41,284.047,0.0,0
12.9910,17.139,-25.83,283.959,0.0,0
12.9960,17.051,-20.74,283.870,0.0,0
13.0010,16.875,-25.16,283.870,0.0,0
13.0060,16.611,-41.20,283.870,0.0,0
13.0110,16.436,-43.65,283.870,0.0,0
13.0160,16.260,-38.18,283.959,0.0,0
13.0210,16.084,-35.77,283.870,0.0,0
13.0260,15.820,-44.69,283.781,0.0,0
13.0310,15.645,-37.43,283.604,0.0,0
13.0360,15.469,-38.75,283.959,0.0,0
13.0410,15.293,-37.95,283.604,0.0,0
13.0460,15.117,-37.59,283.781,0.0,0
13.0510,14.941,-35.51,283.693,0.0,0
13.0560,14.678,-46.61,283.959,0.0,0
13.0610,14.238,-68.32,283.870,0.0,0
13.0660,13.711,-88.88,284.225,0.0,0
13.0710,13.184,-96.35,283.693,0.0,0
13.0760,12.832,-83.72,283.959,0.0,0
13.0810,12.480,-71.93,284.136,0.0,0
13.0860,11.953,-86.23,283.959,0.0,0
13.0910,11.338,-104.72,283.959,0.0,0
13.0960,10.723,-114.32,283.959,0.0,0
13.1010,10.283,-109.89,284.047,0.0,0
